node_id,name,id,node_type,is_hub,cleaned_name
8279,P-Menth-1-en-9-yl_acetate,527144.0,compound,food,p-menth-1-en-9-yl_acetate
8280,3-Mercapto-2-methylpentanal,527435.0,compound,food,3-mercapto-2-methylpentanal
8281,42348-12-9,528698.0,compound,food,42348-12-9
8282,.alpha.-Calacorene,528708.0,compound,food,.alpha.-calacorene
8283,101517-87-7,529056.0,compound,food,101517-87-7
8284,2-propionyl-1-pyrroline,529251.0,compound,food,2-propionyl-1-pyrroline
8285,Acetoyl_butyrate,529253.0,compound,food,acetoyl_butyrate
8286,UNII-H5E892YJGG,529388.0,compound,food,unii-h5e892yjgg
8287,"3-methylnonane-2,4-dione",529481.0,compound,food,"3-methylnonane-2,4-dione"
8288,2-Heptyl_butanoate,529496.0,compound,food,2-heptyl_butanoate
8289,"5,6-dimethyloxan-2-one",544628.0,compound,food,"5,6-dimethyloxan-2-one"
8290,Ethyl_3-methylpentanoate,560255.0,compound,food,ethyl_3-methylpentanoate
8291,Menthyl_isovalerate,565690.0,compound,food,menthyl_isovalerate
8292,1-Phenylethyl_isobutyrate,569214.0,compound,food,1-phenylethyl_isobutyrate
8293,"2-isobutyl-4,5-dimethyloxazole",574068.0,compound,food,"2-isobutyl-4,5-dimethyloxazole"
8294,Dehydrodihydroionone,577126.0,compound,food,dehydrodihydroionone
8295,"3,5-Dimethyl-2-isobutylpyrazine",578817.0,compound,food,"3,5-dimethyl-2-isobutylpyrazine"
8296,Dihydro-beta-ionol,579336.0,compound,food,dihydro-beta-ionol
8297,Dill_ether,586292.0,compound,food,dill_ether
8298,"4-Methyl-2-phenyl-1,3-dioxolane",595928.0,compound,food,"4-methyl-2-phenyl-1,3-dioxolane"
8299,"2,6-Nonadienal",636687.0,compound,food,"2,6-nonadienal"
8300,cinnamaldehyde,637511.0,compound,food,cinnamaldehyde
8301,Methyl_cinnamate,637520.0,compound,food,methyl_cinnamate
8302,p-coumaric_acid,637542.0,compound,food,p-coumaric_acid
8303,trans-Anethole,637563.0,compound,food,trans-anethole
8304,"2,4-Hexadienal",637564.0,compound,food,"2,4-hexadienal"
8305,Geraniol,637566.0,compound,food,geraniol
8306,Ethyl_Cinnamate,637758.0,compound,food,ethyl_cinnamate
8307,Benzalacetone,637759.0,compound,food,benzalacetone
8308,Sinapic_Acid,637775.0,compound,food,sinapic_acid
8309,Methylisoeugenol,637776.0,compound,food,methylisoeugenol
8310,Methyl_propenyl_ketone,637920.0,compound,food,methyl_propenyl_ketone
8311,Citral,638011.0,compound,food,citral
8312,Beta-Ionone,638014.0,compound,food,beta-ionone
8313,piperine,638024.0,compound,food,piperine
8314,2-Pentenoic_Acid,638122.0,compound,food,2-pentenoic_acid
8315,isoliquiritigenin,638278.0,compound,food,isoliquiritigenin
8316,Farnesyl_acetate,638500.0,compound,food,farnesyl_acetate
8317,Xanthohumol,639665.0,compound,food,xanthohumol
8318,4-Hexen-1-Ol,641248.0,compound,food,4-hexen-1-ol
8319,"2,4-Hexadien-1-Ol",641256.0,compound,food,"2,4-hexadien-1-ol"
8320,4-Methoxycinnamaldehyde,641294.0,compound,food,4-methoxycinnamaldehyde
8321,2-Methoxycinnamaldehyde,641298.0,compound,food,2-methoxycinnamaldehyde
8322,4-Methyl-2-pentenoic_acid,642039.0,compound,food,4-methyl-2-pentenoic_acid
8323,Butylidenephthalide,642376.0,compound,food,butylidenephthalide
8324,UNII-847O2V0IOA,642793.0,compound,food,unii-847o2v0ioa
8325,(-)-Mintlactone,642875.0,compound,food,(-)-mintlactone
8326,3-Hexenal,643139.0,compound,food,3-hexenal
8327,Violet_leaf_aldehyde,643731.0,compound,food,violet_leaf_aldehyde
8328,cis-Aconitic_acid,643757.0,compound,food,cis-aconitic_acid
8329,Neral,643779.0,compound,food,neral
8330,nerol,643820.0,compound,food,nerol
8331,Angelic_acid,643915.0,compound,food,angelic_acid
8332,cis-3-Hexenal,643941.0,compound,food,cis-3-hexenal
8333,cis-Crotonaldehyde,643950.0,compound,food,cis-crotonaldehyde
8334,CID_644104,644104.0,compound,food,cid_644104
8335,AC1LCV7P,656566.0,compound,food,ac1lcv7p
8336,AC1LDI49,667450.0,compound,food,ac1ldi49
8337,623-15-4,735940.0,compound,food,623-15-4
8338,Isobutyl_cinnamate,778574.0,compound,food,isobutyl_cinnamate
8339,Isoeugenol,853433.0,compound,food,isoeugenol
8340,(-)-Borneol,1201518.0,compound,food,(-)-borneol
8341,D-Fenchone,1201521.0,compound,food,d-fenchone
8342,Nootkatone,1268142.0,compound,food,nootkatone
8343,Capsaicin,1548943.0,compound,food,capsaicin
8344,cis-Jasmone,1549018.0,compound,food,cis-jasmone
8345,Neryl_acetate,1549025.0,compound,food,neryl_acetate
8346,Geranyl_Acetate,1549026.0,compound,food,geranyl_acetate
8347,cis-Anethole,1549040.0,compound,food,cis-anethole
8348,cis-Isoeugenol,1549041.0,compound,food,cis-isoeugenol
8349,cis-Methylisoeugenol,1549045.0,compound,food,cis-methylisoeugenol
8350,3-(2-Furyl)acrolein,1549521.0,compound,food,3-(2-furyl)acrolein
8351,Geranylacetone,1549778.0,compound,food,geranylacetone
8352,Ethyl_Sorbate,1550470.0,compound,food,ethyl_sorbate
8353,Cinnamonitrile,1550846.0,compound,food,cinnamonitrile
8354,Hexyl_cinnamic_aldehyde,1550884.0,compound,food,hexyl_cinnamic_aldehyde
8355,23726-92-3,1616260.0,compound,food,23726-92-3
8356,UNII-3KCT4WMT7E,1711944.0,compound,food,unii-3kct4wmt7e
8357,Farnesyl_acetone,1711945.0,compound,food,farnesyl_acetone
8358,Nerylacetone,1713001.0,compound,food,nerylacetone
8359,Caryophyllene_oxide,1742211.0,compound,food,caryophyllene_oxide
8360,trans-2-Hexenyl_acetate,2733294.0,compound,food,trans-2-hexenyl_acetate
8361,"2,3-Dimethylbenzofuran",2734646.0,compound,food,"2,3-dimethylbenzofuran"
8362,"2,5-dimethylthiophene-3-carbaldehyde",2762759.0,compound,food,"2,5-dimethylthiophene-3-carbaldehyde"
8363,"2,5-Dimethyl-4-ethoxy-3(2H)-furanone",3017596.0,compound,food,"2,5-dimethyl-4-ethoxy-3(2h)-furanone"
8364,80417-97-6,3018936.0,compound,food,80417-97-6
8365,Bisabolene,3033866.0,compound,food,bisabolene
8366,T-Muurolol,3084331.0,compound,food,t-muurolol
8367,"3-Methylcyclohexane-1,2-dione",3321360.0,compound,food,"3-methylcyclohexane-1,2-dione"
8368,STK737742,3648225.0,compound,food,stk737742
8369,489-53-2,3819217.0,compound,food,489-53-2
8370,19322-27-1,4564493.0,compound,food,19322-27-1
8371,Sedanolide,5018391.0,compound,food,sedanolide
8372,Isopentyl_cinnamate,5273467.0,compound,food,isopentyl_cinnamate
8373,Geranic_Acid,5275520.0,compound,food,geranic_acid
8374,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one,5275726.0,compound,food,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one
8375,quercetin,5280343.0,compound,food,quercetin
8376,Phytol,5280435.0,compound,food,phytol
8377,apigenin,5280443.0,compound,food,apigenin
8378,luteolin,5280445.0,compound,food,luteolin
8379,Vomifoliol,5280462.0,compound,food,vomifoliol
8380,(Z)-cinnamyl_alcohol,5280511.0,compound,food,(z)-cinnamyl_alcohol
8381,Farnesal,5280598.0,compound,food,farnesal
8382,Chrysoeriol,5280666.0,compound,food,chrysoeriol
8383,Isoquercitrin,5280804.0,compound,food,isoquercitrin
8384,kaempferol,5280863.0,compound,food,kaempferol
8385,3025-30-7,5281162.0,compound,food,3025-30-7
8386,Ethyl_tiglate,5281163.0,compound,food,ethyl_tiglate
8387,(Z)-Hex-3-en-1-ol,5281167.0,compound,food,(z)-hex-3-en-1-ol
8388,trans-2-Hexenal,5281168.0,compound,food,trans-2-hexenal
8389,butein,5281222.0,compound,food,butein
8390,Harmane,5281404.0,compound,food,harmane
8391,Beta-Caryophyllene,5281515.0,compound,food,beta-caryophyllene
8392,alpha-Farnesene,5281516.0,compound,food,alpha-farnesene
8393,(E)-beta-farnesene,5281517.0,compound,food,(e)-beta-farnesene
8394,Humulene,5281520.0,compound,food,humulene
8395,Alpha-Sinensal,5281534.0,compound,food,alpha-sinensal
8396,beta-Sinensal,5281535.0,compound,food,beta-sinensal
8397,Oleuropein,5281544.0,compound,food,oleuropein
8398,Ocimene,5281553.0,compound,food,ocimene
8399,chrysin,5281607.0,compound,food,chrysin
8400,"3,7,4'-Trihydroxyflavone",5281611.0,compound,food,"3,7,4'-trihydroxyflavone"
8401,Fisetin,5281614.0,compound,food,fisetin
8402,Genkwanin,5281617.0,compound,food,genkwanin
8403,Isorhamnetin,5281654.0,compound,food,isorhamnetin
8404,morin,5281670.0,compound,food,morin
8405,Quercetagetin,5281680.0,compound,food,quercetagetin
8406,Scutellarein,5281697.0,compound,food,scutellarein
8407,Tricetin,5281701.0,compound,food,tricetin
8408,Coumestrol,5281707.0,compound,food,coumestrol
8409,daidzein,5281708.0,compound,food,daidzein
8410,Prunetin,5281804.0,compound,food,prunetin
8411,Methyl_jasmonate,5281929.0,compound,food,methyl_jasmonate
8412,Alpha-Ionone,5282108.0,compound,food,alpha-ionone
8413,Geranyl_formate,5282109.0,compound,food,geranyl_formate
8414,Cinnamyl_acetate,5282110.0,compound,food,cinnamyl_acetate
8415,Ethyl_Linoleate,5282184.0,compound,food,ethyl_linoleate
8416,trans-2-Hexenoic_acid,5282707.0,compound,food,trans-2-hexenoic_acid
8417,trans-3-Hexenoic_acid,5282708.0,compound,food,trans-3-hexenoic_acid
8418,2-Decenoic_acid,5282724.0,compound,food,2-decenoic_acid
8419,4-Decenoic_acid,5282726.0,compound,food,4-decenoic_acid
8420,(E)-Hept-2-enal,5283316.0,compound,food,(e)-hept-2-enal
8421,"trans,trans-2,4-Heptadienal",5283321.0,compound,food,"trans,trans-2,4-heptadienal"
8422,trans-2-Octenal,5283324.0,compound,food,trans-2-octenal
8423,"(2E,4E)-Octa-2,4-dienal",5283329.0,compound,food,"(2e,4e)-octa-2,4-dienal"
8424,trans-2-Nonenal,5283335.0,compound,food,trans-2-nonenal
8425,"trans,trans-2,4-Nonadienal",5283339.0,compound,food,"trans,trans-2,4-nonadienal"
8426,trans-2-Decenal,5283345.0,compound,food,trans-2-decenal
8427,"(2E,4E)-deca-2,4-dienal",5283349.0,compound,food,"(2e,4e)-deca-2,4-dienal"
8428,2-Undecenal,5283356.0,compound,food,2-undecenal
8429,trans-2-Dodecenal,5283361.0,compound,food,trans-2-dodecenal
8430,Methyl_Linoleate,5284421.0,compound,food,methyl_linoleate
8431,trans-3-Hexen-1-ol,5284503.0,compound,food,trans-3-hexen-1-ol
8432,Nerolidol,5284507.0,compound,food,nerolidol
8433,NSC5112,5284639.0,compound,food,nsc5112
8434,(Z)-Ethyl_cinnamate,5284656.0,compound,food,(z)-ethyl_cinnamate
8435,50-69-1,5311110.0,compound,food,50-69-1
8436,AC1NST8Q,5315594.0,compound,food,ac1nst8q
8437,cinnamyl_alcohol,5315892.0,compound,food,cinnamyl_alcohol
8438,(Z)-Cinnamyl_acetate,5315912.0,compound,food,(z)-cinnamyl_acetate
8439,Falcarindiol,5317309.0,compound,food,falcarindiol
8440,beta-cis-farnesene,5317319.0,compound,food,beta-cis-farnesene
8441,trans-2-Hexen-1-Ol,5318042.0,compound,food,trans-2-hexen-1-ol
8442,AC1NSWDQ,5318103.0,compound,food,ac1nswdq
8443,trans-2-Octen-1-Ol,5318599.0,compound,food,trans-2-octen-1-ol
8444,Juniper_camphor,5318734.0,compound,food,juniper_camphor
8445,Methyl_Linolenate,5319706.0,compound,food,methyl_linolenate
8446,2-Methyl-2-Pentenal,5319754.0,compound,food,2-methyl-2-pentenal
8447,Methyl_propyl_trisulfide,5319765.0,compound,food,methyl_propyl_trisulfide
8448,(Z)-Beta-Ocimene,5320250.0,compound,food,(z)-beta-ocimene
8449,Propenyl_propyl_disulfide,5320722.0,compound,food,propenyl_propyl_disulfide
8450,Tiglic_aldehyde,5321950.0,compound,food,tiglic_aldehyde
8451,Caryophyllene,5322111.0,compound,food,caryophyllene
8452,Methyl_sorbate,5323650.0,compound,food,methyl_sorbate
8453,cis-2-Hexen-1-ol,5324489.0,compound,food,cis-2-hexen-1-ol
8454,Neryl_butyrate,5352162.0,compound,food,neryl_butyrate
8455,(Z)-4-Hydroxy-6-dodecenoic_acid_lactone,5352428.0,compound,food,(z)-4-hydroxy-6-dodecenoic_acid_lactone
8456,(E)-gamma-Bisabolene,5352437.0,compound,food,(e)-gamma-bisabolene
8457,16491-36-4,5352438.0,compound,food,16491-36-4
8458,68698-59-9,5352460.0,compound,food,68698-59-9
8459,trans-2-Hexenyl_butyrate,5352461.0,compound,food,trans-2-hexenyl_butyrate
8460,2-Hexenyl_propanoate,5352463.0,compound,food,2-hexenyl_propanoate
8461,"5,6-Epoxy-beta-ionone",5352481.0,compound,food,"5,6-epoxy-beta-ionone"
8462,41519-23-7,5352539.0,compound,food,41519-23-7
8463,cis-3-Hexenyl_hexanoate,5352543.0,compound,food,cis-3-hexenyl_hexanoate
8464,Jasmine_lactone,5352626.0,compound,food,jasmine_lactone
8465,Ethyl_cis-4-octenoate,5352770.0,compound,food,ethyl_cis-4-octenoate
8466,Methyl_(Z)-oct-4-enoate,5352774.0,compound,food,methyl_(z)-oct-4-enoate
8467,4-DECENYL_ACETATE_(Z),5352830.0,compound,food,4-decenyl_acetate_(z)
8468,cis-5-Octen-1-ol,5352837.0,compound,food,cis-5-octen-1-ol
8469,"3,5-Octadien-2-one",5352876.0,compound,food,"3,5-octadien-2-one"
8470,"4-Propenyl-2,6-dimethoxyphenol",5352905.0,compound,food,"4-propenyl-2,6-dimethoxyphenol"
8471,(E)-2-Hexenyl_hexanoate,5352973.0,compound,food,(e)-2-hexenyl_hexanoate
8472,MLS002702988,5353545.0,compound,food,mls002702988
8473,Cucurbitacine_E,5353547.0,compound,food,cucurbitacine_e
8474,Allyl_crotonate,5354763.0,compound,food,allyl_crotonate
8475,cis-2-Nonenal,5354833.0,compound,food,cis-2-nonenal
8476,Neryl_formate,5354882.0,compound,food,neryl_formate
8477,alpha-Methyl_cinnamaldehyde,5354896.0,compound,food,alpha-methyl_cinnamaldehyde
8478,Geranyl_propionate,5355853.0,compound,food,geranyl_propionate
8479,Geranyl_butyrate,5355856.0,compound,food,geranyl_butyrate
8480,Peruviol,5356544.0,compound,food,peruviol
8481,67860-38-2,5362572.0,compound,food,67860-38-2
8482,Ethyl_trans-4-decenoate,5362583.0,compound,food,ethyl_trans-4-decenoate
8483,81925-81-7,5362588.0,compound,food,81925-81-7
8484,"Propyl_2,4-decadienoate",5362592.0,compound,food,"propyl_2,4-decadienoate"
8485,Ethyl_3-Hexenoate,5362622.0,compound,food,ethyl_3-hexenoate
8486,2-Isopropyl-5-methyl-2-hexenal,5362661.0,compound,food,2-isopropyl-5-methyl-2-hexenal
8487,cis-6-Nonenal,5362720.0,compound,food,cis-6-nonenal
8488,"3-Hexenoic_acid,_methyl_ester",5362782.0,compound,food,"3-hexenoic_acid,_methyl_ester"
8489,cis-6-Nonen-1-ol,5362792.0,compound,food,cis-6-nonen-1-ol
8490,cis-4-Heptenal,5362814.0,compound,food,cis-4-heptenal
8491,Geranyl_isovalerate,5362830.0,compound,food,geranyl_isovalerate
8492,"trans,cis-2,6-Nonadien-1-ol",5362833.0,compound,food,"trans,cis-2,6-nonadien-1-ol"
8493,5-Methyl-3-Hexen-2-One,5363140.0,compound,food,5-methyl-3-hexen-2-one
8494,3-Octen-2-One,5363229.0,compound,food,3-octen-2-one
8495,Ethyl_oleate,5363269.0,compound,food,ethyl_oleate
8496,cis-3-Hexenyl_pyruvate,5363291.0,compound,food,cis-3-hexenyl_pyruvate
8497,cis-3-Hexenyl_acetate,5363388.0,compound,food,cis-3-hexenyl_acetate
8498,Ocimene_quintoxide,5363526.0,compound,food,ocimene_quintoxide
8499,gamma-Ionone,5363741.0,compound,food,gamma-ionone
8500,alpha-Ionol,5363817.0,compound,food,alpha-ionol
8501,4-Methyl-2-phenyl-2-pentenal,5363896.0,compound,food,4-methyl-2-phenyl-2-pentenal
8502,cis-3-Hexenyl_lactate,5364231.0,compound,food,cis-3-hexenyl_lactate
8503,Ethyl_2-octenoate,5364399.0,compound,food,ethyl_2-octenoate
8504,Methyl_2-Hexenoate,5364409.0,compound,food,methyl_2-hexenoate
8505,Ethyl_elaidate,5364430.0,compound,food,ethyl_elaidate
8506,cis-3-Octen-1-ol,5364519.0,compound,food,cis-3-octen-1-ol
8507,Methyl_oct-2-enoate,5364532.0,compound,food,methyl_oct-2-enoate
8508,3-Hepten-2-One,5364578.0,compound,food,3-hepten-2-one
8509,trans-2-Pentenal,5364752.0,compound,food,trans-2-pentenal
8510,Ethyl_hex-2-enoate,5364778.0,compound,food,ethyl_hex-2-enoate
8511,cis-2-Penten-1-ol,5364919.0,compound,food,cis-2-penten-1-ol
8512,trans-2-Penten-1-ol,5364920.0,compound,food,trans-2-penten-1-ol
8513,trans-2-Nonen-1-ol,5364941.0,compound,food,trans-2-nonen-1-ol
8514,trans-2-Undecen-1-ol,5365004.0,compound,food,trans-2-undecen-1-ol
8515,cis-2-Nonen-1-ol,5365027.0,compound,food,cis-2-nonen-1-ol
8516,cis-3-Hexenyl_propionate,5365049.0,compound,food,cis-3-hexenyl_propionate
8517,53398-85-9,5365069.0,compound,food,53398-85-9
8518,cis-3-Hexenyl_formate,5365587.0,compound,food,cis-3-hexenyl_formate
8519,"3,6-Nonadien-1-ol,_(E,Z)-",5365706.0,compound,food,"3,6-nonadien-1-ol,_(e,z)-"
8520,"1,3-Hexadiene,_3-ethyl-2-methyl-",5365710.0,compound,food,"1,3-hexadiene,_3-ethyl-2-methyl-"
8521,4-Hexen-3-One,5365811.0,compound,food,4-hexen-3-one
8522,2-Octen-4-one,5365891.0,compound,food,2-octen-4-one
8523,2-Methyl-2-Pentenoic_Acid,5365909.0,compound,food,2-methyl-2-pentenoic_acid
8524,Neryl_propionate,5365982.0,compound,food,neryl_propionate
8525,Neryl_isobutyrate,5365991.0,compound,food,neryl_isobutyrate
8526,Geranyl_caproate,5365992.0,compound,food,geranyl_caproate
8527,"2-Butenoic_acid,_hexyl_ester",5366038.0,compound,food,"2-butenoic_acid,_hexyl_ester"
8528,Damascenone,5366074.0,compound,food,damascenone
8529,alpha-Damascone,5366077.0,compound,food,alpha-damascone
8530,Phytol,5366244.0,compound,food,phytol
8531,Hotrienol,5366264.0,compound,food,hotrienol
8532,Acetaldehyde_ethyl_cis-3-hexenyl_acetal,5366352.0,compound,food,acetaldehyde_ethyl_cis-3-hexenyl_acetal
8533,"Disulfide,_methyl_1-propenyl",5366552.0,compound,food,"disulfide,_methyl_1-propenyl"
8534,Methyl_3-nonenoate,5366844.0,compound,food,methyl_3-nonenoate
8535,"4-Octenoic_acid,_methyl_ester",5366856.0,compound,food,"4-octenoic_acid,_methyl_ester"
8536,"1,3,5-Undecatriene",5367412.0,compound,food,"1,3,5-undecatriene"
8537,"(2E,4E)-Dodeca-2,4-dienal",5367530.0,compound,food,"(2e,4e)-dodeca-2,4-dienal"
8538,"(2E,4E)-Undeca-2,4-dienal",5367531.0,compound,food,"(2e,4e)-undeca-2,4-dienal"
8539,cis-3-Hexenyl_isovalerate,5367681.0,compound,food,cis-3-hexenyl_isovalerate
8540,cis-3-Hexenyl_pentanoate,5367682.0,compound,food,cis-3-hexenyl_pentanoate
8541,cis-3-Hexenyl_phenylacetate,5367698.0,compound,food,cis-3-hexenyl_phenylacetate
8542,cis-3-Hexenyl_benzoate,5367706.0,compound,food,cis-3-hexenyl_benzoate
8543,Methyl_jasmonate,5367719.0,compound,food,methyl_jasmonate
8544,Geranyl_tiglate,5367785.0,compound,food,geranyl_tiglate
8545,"1-Butene,_1-(methylthio)-,_(E)-",5368103.0,compound,food,"1-butene,_1-(methylthio)-,_(e)-"
8546,3-Oxo-alpha-ionol,5370052.0,compound,food,3-oxo-alpha-ionol
8547,"6-Methylhepta-3,5-dien-2-one",5370101.0,compound,food,"6-methylhepta-3,5-dien-2-one"
8548,5-Methyl-2-phenyl-2-hexenal,5370602.0,compound,food,5-methyl-2-phenyl-2-hexenal
8549,alpha-Irone,5371002.0,compound,food,alpha-irone
8550,Alpha-Methylcinnamaldehyde,5372813.0,compound,food,alpha-methylcinnamaldehyde
8551,cis-Cinnamic_acid,5372954.0,compound,food,cis-cinnamic_acid
8552,3-Propylidenephthalide,5373603.0,compound,food,3-propylidenephthalide
8553,beta-Ionol,5373729.0,compound,food,beta-ionol
8554,beta-Damascone,5374527.0,compound,food,beta-damascone
8555,"5,7-Dihydroxyisoflavone",5377381.0,compound,food,"5,7-dihydroxyisoflavone"
8556,(2R)-2-isothiocyanatobutane,5399110.0,compound,food,(2r)-2-isothiocyanatobutane
8557,"methyl_(9E,12Z)-octadeca-9,12-dienoate",5462988.0,compound,food,"methyl_(9e,12z)-octadeca-9,12-dienoate"
8558,2-Hepten-4-One,5463238.0,compound,food,2-hepten-4-one
8559,"2,4-Decadienoic_acid_methyl_ester",5463485.0,compound,food,"2,4-decadienoic_acid_methyl_ester"
8560,"2-Octen-1-ol,_acetate",5463875.0,compound,food,"2-octen-1-ol,_acetate"
8561,Ethyl_trans-2-decenoate,5463904.0,compound,food,ethyl_trans-2-decenoate
8562,1-Ethoxy-3-methyl-2-butene,5463936.0,compound,food,1-ethoxy-3-methyl-2-butene
8563,4-[(Z)-prop-1-enyl]phenol,5791138.0,compound,food,4-[(z)-prop-1-enyl]phenol
8564,4-Methyl-2-Pentenal,5916154.0,compound,food,4-methyl-2-pentenal
8565,"2,4-Pentadienal",5986428.0,compound,food,"2,4-pentadienal"
8566,Angelaldehyde,6028462.0,compound,food,angelaldehyde
8567,Geranyl_isobutyrate,6086514.0,compound,food,geranyl_isobutyrate
8568,2-Methyl-3-(2-furyl)propenal,6210220.0,compound,food,2-methyl-3-(2-furyl)propenal
8569,Isoborneol,6321405.0,compound,food,isoborneol
8570,Allyldimethylsilane,6329006.0,compound,food,allyldimethylsilane
8571,"(1Z,4Z)-germacrene_B",6370843.0,compound,food,"(1z,4z)-germacrene_b"
8572,Ethyl_5-hexenoate,6420258.0,compound,food,ethyl_5-hexenoate
8573,"2,4,7-Tridecatrienal,_(E,Z,Z)-",6421281.0,compound,food,"2,4,7-tridecatrienal,_(e,z,z)-"
8574,"2E,4Z-Decadienal",6427087.0,compound,food,"2e,4z-decadienal"
8575,(-)-Isopinocamphone,6427105.0,compound,food,(-)-isopinocamphone
8576,p-Menthene-8-thiol,6427135.0,compound,food,p-menthene-8-thiol
8577,UNII-P6B6JD2N2Z,6427787.0,compound,food,unii-p6b6jd2n2z
8578,UNII-89JV2MJ158,6427788.0,compound,food,unii-89jv2mj158
8579,Methyl_dl-jasmonate,6428089.0,compound,food,methyl_dl-jasmonate
8580,Methyl_cis-cinnamate,6428458.0,compound,food,methyl_cis-cinnamate
8581,"(1R,6S)-gamma-himachalene",6428535.0,compound,food,"(1r,6s)-gamma-himachalene"
8582,"(2Z,4E)-nona-2,4-dienal",6428555.0,compound,food,"(2z,4e)-nona-2,4-dienal"
8583,CHEBI:88903,6428573.0,compound,food,chebi:88903
8584,"6,7-Dihydro-2,3-Dimethyl-5H-Cyclopentapyrazine",6428802.0,compound,food,"6,7-dihydro-2,3-dimethyl-5h-cyclopentapyrazine"
8585,3-hydroxy-4-phenylbutan-2-one,6428929.0,compound,food,3-hydroxy-4-phenylbutan-2-one
8586,Methialdol,6428936.0,compound,food,methialdol
8587,trans-.alpha.-bergaptene,6428986.0,compound,food,trans-.alpha.-bergaptene
8588,2-propionyl-2-thiazoline,6428990.0,compound,food,2-propionyl-2-thiazoline
8589,cis-Cinnamaldehyde,6428995.0,compound,food,cis-cinnamaldehyde
8590,2-Phenyl-2-Butenal,6429333.0,compound,food,2-phenyl-2-butenal
8591,(Z)-4-Dodecenal,6430180.0,compound,food,(z)-4-dodecenal
8592,"cis-limonene_1,2_oxide",6430738.0,compound,food,"cis-limonene_1,2_oxide"
8593,2-trans-6-cis-Dodecadienal,6430759.0,compound,food,2-trans-6-cis-dodecadienal
8594,227456-27-1,6430888.0,compound,food,227456-27-1
8595,"1-Butanol,_3-mercapto-2-methyl-",6430892.0,compound,food,"1-butanol,_3-mercapto-2-methyl-"
8596,Cedr-8-ene,6431015.0,compound,food,cedr-8-ene
8597,gamma-Eudesmol,6432005.0,compound,food,gamma-eudesmol
8598,Linalool_A_oxide,6432254.0,compound,food,linalool_a_oxide
8599,(+)-gamma-cadinene,6432404.0,compound,food,(+)-gamma-cadinene
8600,Isomenthone,6432469.0,compound,food,isomenthone
8601,Bovolide,6433214.0,compound,food,bovolide
8602,"(5E)-3,5-dimethylocta-1,5,7-trien-3-ol",6433750.0,compound,food,"(5e)-3,5-dimethylocta-1,5,7-trien-3-ol"
8603,"(Z,z)-3,6-nonadien-1-ol",6434541.0,compound,food,"(z,z)-3,6-nonadien-1-ol"
8604,2-Methyl-3-pentenoic_acid,6435866.0,compound,food,2-methyl-3-pentenoic_acid
8605,4-methyl-2-phenylpent-2-enal,6435914.0,compound,food,4-methyl-2-phenylpent-2-enal
8606,1-Popc,6436017.0,compound,food,1-popc
8607,Ocimen_quintoxide,6436627.0,compound,food,ocimen_quintoxide
8608,34686-71-0,6438070.0,compound,food,34686-71-0
8609,Acetylvalerenolic_acid,6439585.0,compound,food,acetylvalerenolic_acid
8610,caftaric_acid,6440397.0,compound,food,caftaric_acid
8611,Vitispirane,6450832.0,compound,food,vitispirane
8612,6753-98-6,6508206.0,compound,food,6753-98-6
8613,Borneol,6552009.0,compound,food,borneol
8614,beta-SANTALOL,6857681.0,compound,food,beta-santalol
8615,Sinigrin,6911854.0,compound,food,sinigrin
8616,Beta-Elemene,6918391.0,compound,food,beta-elemene
8617,87-91-2,6993580.0,compound,food,87-91-2
8618,(E)-hex-2-enoate,6997366.0,compound,food,(e)-hex-2-enoate
8619,Glucobrassicin,9601691.0,compound,food,glucobrassicin
8620,S-allyl-L-cysteine,9793905.0,compound,food,s-allyl-l-cysteine
8621,Valencene,9855795.0,compound,food,valencene
8622,CID_9989713,9989713.0,compound,food,cid_9989713
8623,beta-Bisabolene,10104370.0,compound,food,beta-bisabolene
8624,alpha-Cadinol,10398656.0,compound,food,alpha-cadinol
8625,Alpha-Selinene,10856614.0,compound,food,alpha-selinene
8626,2-Methylthioacetaldehyde,10887828.0,compound,food,2-methylthioacetaldehyde
8627,(Z)-Hex-4-enal,11094547.0,compound,food,(z)-hex-4-enal
8628,2-Mercapto-2-Methyl-1-Pentanol,11240503.0,compound,food,2-mercapto-2-methyl-1-pentanol
8629,"(E,E)-2,4-Decadienoic_isobutylamide",11368078.0,compound,food,"(e,e)-2,4-decadienoic_isobutylamide"
8630,(R)-beta-himachalene,11586487.0,compound,food,(r)-beta-himachalene
8631,Sabinene_hydrate,11744854.0,compound,food,sabinene_hydrate
8632,Caryophyllene_alcohol,11746218.0,compound,food,caryophyllene_alcohol
8633,(-)-alpha-Himachalene,11830551.0,compound,food,(-)-alpha-himachalene
8634,55896-93-0,12225100.0,compound,food,55896-93-0
8635,CID_12305247,12305247.0,compound,food,cid_12305247
8636,alpha-Muurolene,12306047.0,compound,food,alpha-muurolene
8637,alpha-Cadinene,12306048.0,compound,food,alpha-cadinene
8638,"2-Pentenal,_(Z)-",12365893.0,compound,food,"2-pentenal,_(z)-"
8639,UNII-M41Y60O5BZ,12376292.0,compound,food,unii-m41y60o5bz
8640,Clove_Oil,12658395.0,compound,food,clove_oil
8641,(r)-(+)-dihydro-alpha-ionone,12858404.0,compound,food,(r)-(+)-dihydro-alpha-ionone
